client_id,round_number,hierarchy,num_samples,accuracy
31,159,,75,0.38666666666666666
12,159,,84,0.23809523809523808
13,159,,77,0.2987012987012987
15,159,,75,0.3333333333333333
5,159,,86,0.3372093023255814
6,159,,134,0.13432835820895522
20,159,,165,0.16363636363636364
30,159,,161,0.18012422360248448
29,159,,87,0.2413793103448276
16,159,,173,0.14450867052023122
10,159,,85,0.3058823529411765
19,159,,74,0.2972972972972973
25,159,,174,0.14942528735632185
7,159,,138,0.1956521739130435
22,159,,83,0.18072289156626506
34,159,,143,0.20279720279720279
18,159,,85,0.2823529411764706
14,159,,176,0.11363636363636363
17,159,,161,0.15527950310559005
24,159,,84,0.20238095238095238
27,159,,84,0.21428571428571427
11,159,,87,0.3103448275862069
3,159,,75,0.3333333333333333
4,159,,168,0.13690476190476192
8,159,,163,0.17791411042944785
2,159,,87,0.3333333333333333
0,159,,86,0.3023255813953488
9,179,,82,0.2073170731707317
32,179,,175,0.12571428571428572
26,179,,77,0.22077922077922077
23,179,,84,0.2261904761904762
28,179,,85,0.29411764705882354
21,179,,134,0.1791044776119403
1,179,,134,0.12686567164179105
33,179,,177,0.0903954802259887
31,179,,75,0.28
12,179,,84,0.2857142857142857
13,179,,77,0.23376623376623376
15,179,,75,0.24
5,179,,86,0.22093023255813954
6,179,,134,0.11940298507462686
20,179,,165,0.1696969696969697
30,179,,161,0.12422360248447205
29,179,,87,0.25287356321839083
16,179,,173,0.08670520231213873
10,179,,85,0.32941176470588235
19,179,,74,0.3108108108108108
25,179,,174,0.12643678160919541
7,179,,138,0.15217391304347827
22,179,,83,0.1927710843373494
34,179,,143,0.04895104895104895
18,179,,85,0.25882352941176473
14,179,,176,0.09659090909090909
17,179,,161,0.055900621118012424
24,179,,84,0.27380952380952384
27,179,,84,0.2261904761904762
11,179,,87,0.3103448275862069
3,179,,75,0.22666666666666666
4,179,,168,0.08333333333333333
8,179,,163,0.07975460122699386
2,179,,87,0.26436781609195403
0,179,,86,0.2441860465116279
9,199,,82,0.2926829268292683
32,199,,175,0.19428571428571428
26,199,,77,0.23376623376623376
23,199,,84,0.36904761904761907
28,199,,85,0.3764705882352941
21,199,,134,0.20149253731343283
1,199,,134,0.21641791044776118
33,199,,177,0.15819209039548024
31,199,,75,0.38666666666666666
12,199,,84,0.27380952380952384
13,199,,77,0.4155844155844156
15,199,,75,0.30666666666666664
5,199,,86,0.4418604651162791
6,199,,134,0.21641791044776118
20,199,,165,0.23636363636363636
30,199,,161,0.18633540372670807
29,199,,87,0.367816091954023
16,199,,173,0.15028901734104047
10,199,,85,0.4
19,199,,74,0.35135135135135137
25,199,,174,0.16091954022988506
7,199,,138,0.2536231884057971
22,199,,83,0.25301204819277107
34,199,,143,0.20279720279720279
18,199,,85,0.3764705882352941
14,199,,176,0.13636363636363635
17,199,,161,0.13043478260869565
24,199,,84,0.2619047619047619
27,199,,84,0.35714285714285715
