client_id,round_number,hierarchy,num_samples,bytes_written,bytes_read,local_computations
f2048_19,0,,11,26414840,26414840,1320302100
f1036_49,0,,16,26414840,26414840,1980453150
f0383_43,0,,37,26414840,26414840,4489027140
f2169_69,1,,14,26414840,26414840,1716392730
f1578_22,1,,13,26414840,26414840,1452332310
f2072_32,1,,17,26414840,26414840,1980453150
f0796_08,2,,29,26414840,26414840,3432785460
f3505_39,2,,19,26414840,26414840,2244513570
f1172_25,2,,30,26414840,26414840,3564815670
f3196_35,3,,19,26414840,26414840,2244513570
f1523_03,3,,11,26414840,26414840,1320302100
f3376_29,3,,18,26414840,26414840,2112483360
f4092_24,4,,15,26414840,26414840,1848422940
f1514_35,4,,17,26414840,26414840,1980453150
f3986_31,4,,18,26414840,26414840,2112483360
f0589_20,5,,31,26414840,26414840,3696845880
f0689_06,5,,27,26414840,26414840,3300755250
f1914_02,5,,12,26414840,26414840,1452332310
f2554_55,6,,17,26414840,26414840,1980453150
f0888_25,6,,37,26414840,26414840,4489027140
f0519_46,6,,40,26414840,26414840,4753087560
f0395_15,7,,43,26414840,26414840,5017147980
f1220_42,7,,27,26414840,26414840,3168725040
f2051_15,7,,18,26414840,26414840,2112483360
f0887_39,8,,40,26414840,26414840,4753087560
f3101_07,8,,18,26414840,26414840,2112483360
f2131_73,8,,18,26414840,26414840,2244513570
f3324_05,9,,19,26414840,26414840,2244513570
f2375_61,9,,18,26414840,26414840,2244513570
f0702_46,9,,28,26414840,26414840,3432785460
f3824_05,10,,19,26414840,26414840,2244513570
f1681_44,10,,18,26414840,26414840,2112483360
f3977_39,10,,18,26414840,26414840,2244513570
f1232_34,11,,18,26414840,26414840,2244513570
f1530_18,11,,18,26414840,26414840,2112483360
f0362_44,11,,39,26414840,26414840,4621057350
f0412_26,12,,32,26414840,26414840,3828876090
f3238_40,12,,18,26414840,26414840,2112483360
f3318_25,12,,18,26414840,26414840,2112483360
f3351_27,13,,19,26414840,26414840,2244513570
f3918_03,13,,21,26414840,26414840,2508573990
f1048_31,13,,33,26414840,26414840,3960906300
f1057_34,14,,30,26414840,26414840,3564815670
f0194_30,14,,35,26414840,26414840,4224966720
f0946_31,14,,31,26414840,26414840,3696845880
f2173_74,15,,17,26414840,26414840,2112483360
f0155_13,15,,45,26414840,26414840,5281208400
f1698_35,15,,16,26414840,26414840,1980453150
f1174_47,16,,25,26414840,26414840,2904664620
f3361_17,16,,18,26414840,26414840,2112483360
f0749_12,16,,31,26414840,26414840,3564815670
f2528_69,17,,17,26414840,26414840,2112483360
f2118_60,17,,18,26414840,26414840,2112483360
f1329_29,17,,36,26414840,26414840,4224966720
f3333_15,18,,19,26414840,26414840,2244513570
f2034_14,18,,14,26414840,26414840,1584362520
f1647_28,18,,18,26414840,26414840,2112483360
f1291_26,19,,26,26414840,26414840,3036694830
f3941_08,19,,17,26414840,26414840,1980453150
f0761_10,19,,37,26414840,26414840,4489027140
f0745_35,20,,41,26414840,26414840,4753087560
f1589_38,20,,17,26414840,26414840,1980453150
f0513_18,20,,37,26414840,26414840,4356996930
f1839_31,21,,15,26414840,26414840,1848422940
f1541_40,21,,17,26414840,26414840,2112483360
f3698_01,21,,17,26414840,26414840,1980453150
f1362_31,22,,29,26414840,26414840,3432785460
f2427_89,22,,18,26414840,26414840,2112483360
f1348_27,22,,10,26414840,26414840,1188271890
f1682_10,23,,17,26414840,26414840,1980453150
f0554_17,23,,40,26414840,26414840,4753087560
f2414_89,23,,19,26414840,26414840,2244513570
f0357_21,24,,35,26414840,26414840,4224966720
f1765_33,24,,17,26414840,26414840,2112483360
f1344_45,24,,25,26414840,26414840,2904664620
f0541_47,25,,36,26414840,26414840,4356996930
f1966_31,25,,13,26414840,26414840,1584362520
f3725_39,25,,18,26414840,26414840,2112483360
f3453_15,26,,18,26414840,26414840,2244513570
f2244_94,26,,17,26414840,26414840,2112483360
f0580_29,26,,34,26414840,26414840,3960906300
f1181_27,27,,32,26414840,26414840,3828876090
f3866_43,27,,15,26414840,26414840,1848422940
f0869_20,27,,19,26414840,26414840,2244513570
f1892_07,28,,17,26414840,26414840,1980453150
f0495_04,28,,42,26414840,26414840,5017147980
f2519_67,28,,18,26414840,26414840,2112483360
f2525_62,29,,18,26414840,26414840,2112483360
f0599_04,29,,26,26414840,26414840,3036694830
f1117_18,29,,22,26414840,26414840,2640604200
f1205_25,30,,35,26414840,26414840,4224966720
f0661_44,30,,36,26414840,26414840,4224966720
f1709_03,30,,17,26414840,26414840,2112483360
f3610_45,31,,18,26414840,26414840,2112483360
f4099_10,31,,18,26414840,26414840,2112483360
f4049_18,31,,19,26414840,26414840,2244513570
f0673_28,32,,40,26414840,26414840,4753087560
f1846_45,32,,16,26414840,26414840,1848422940
f2046_26,32,,5,26414840,26414840,528120840
f3595_18,33,,15,26414840,26414840,1848422940
f0927_44,33,,29,26414840,26414840,3432785460
f0744_23,33,,32,26414840,26414840,3828876090
f1717_16,34,,14,26414840,26414840,1716392730
f1394_16,34,,35,26414840,26414840,4224966720
f2570_52,34,,18,26414840,26414840,2112483360
f1698_35,35,,16,26414840,26414840,1980453150
f0508_20,35,,37,26414840,26414840,4356996930
f1734_48,35,,16,26414840,26414840,1848422940
f2435_57,36,,17,26414840,26414840,1980453150
f1807_08,36,,16,26414840,26414840,1980453150
f1218_35,36,,28,26414840,26414840,3300755250
f3612_13,37,,18,26414840,26414840,2112483360
f1606_19,37,,16,26414840,26414840,1848422940
f0139_23,37,,36,26414840,26414840,4224966720
f0269_21,38,,35,26414840,26414840,4224966720
f4020_15,38,,19,26414840,26414840,2244513570
f3751_39,38,,18,26414840,26414840,2244513570
f0461_47,39,,41,26414840,26414840,4885117770
f3838_46,39,,19,26414840,26414840,2244513570
f0641_22,39,,40,26414840,26414840,4753087560
f2519_67,40,,18,26414840,26414840,2112483360
f3767_45,40,,18,26414840,26414840,2112483360
f3986_31,40,,18,26414840,26414840,2112483360
f0941_49,41,,20,26414840,26414840,2376543780
f1236_11,41,,27,26414840,26414840,3168725040
f3588_33,41,,19,26414840,26414840,2244513570
f1195_27,42,,25,26414840,26414840,3036694830
f1959_39,42,,15,26414840,26414840,1716392730
f0751_28,42,,40,26414840,26414840,4753087560
f0942_17,43,,23,26414840,26414840,2772634410
f2204_78,43,,18,26414840,26414840,2112483360
f1708_22,43,,16,26414840,26414840,1848422940
f1207_46,44,,24,26414840,26414840,2772634410
f0455_26,44,,24,26414840,26414840,2772634410
f3676_37,44,,18,26414840,26414840,2112483360
f1722_43,45,,18,26414840,26414840,2112483360
f1020_31,45,,31,26414840,26414840,3696845880
f1407_18,45,,24,26414840,26414840,2904664620
f1157_43,46,,29,26414840,26414840,3432785460
f0777_12,46,,38,26414840,26414840,4489027140
f3624_44,46,,18,26414840,26414840,2112483360
f3812_06,47,,17,26414840,26414840,1980453150
f1500_25,47,,15,26414840,26414840,1716392730
f1482_39,47,,37,26414840,26414840,4356996930
f0510_47,48,,34,26414840,26414840,4092936510
f3991_38,48,,18,26414840,26414840,2112483360
f1066_29,48,,21,26414840,26414840,2508573990
f3600_46,49,,18,26414840,26414840,2112483360
f2055_31,49,,16,26414840,26414840,1980453150
f1888_11,49,,14,26414840,26414840,1716392730
f3921_41,50,,18,26414840,26414840,2112483360
f0673_28,50,,40,26414840,26414840,4753087560
f2009_39,50,,14,26414840,26414840,1716392730
f1695_12,51,,17,26414840,26414840,1980453150
f1172_25,51,,30,26414840,26414840,3564815670
f0009_06,51,,38,26414840,26414840,4489027140
f1574_26,52,,18,26414840,26414840,2112483360
f3678_17,52,,19,26414840,26414840,2244513570
f2380_76,52,,17,26414840,26414840,2112483360
f1635_40,53,,18,26414840,26414840,2112483360
f1165_30,53,,18,26414840,26414840,2244513570
f3941_08,53,,17,26414840,26414840,1980453150
f3156_26,54,,18,26414840,26414840,2112483360
f0652_30,54,,34,26414840,26414840,4092936510
f1251_10,54,,39,26414840,26414840,4621057350
f1810_02,55,,17,26414840,26414840,1980453150
f1518_07,55,,15,26414840,26414840,1716392730
f1838_49,55,,15,26414840,26414840,1848422940
f1855_37,56,,18,26414840,26414840,2112483360
f2065_28,56,,16,26414840,26414840,1848422940
f0117_11,56,,38,26414840,26414840,4489027140
f2500_50,57,,16,26414840,26414840,1980453150
f2235_81,57,,17,26414840,26414840,2112483360
f1634_38,57,,16,26414840,26414840,1980453150
f1598_49,58,,10,26414840,26414840,1188271890
f2001_42,58,,17,26414840,26414840,1980453150
f1909_43,58,,14,26414840,26414840,1716392730
f3682_45,59,,18,26414840,26414840,2112483360
f2130_74,59,,18,26414840,26414840,2244513570
f2359_72,59,,17,26414840,26414840,1980453150
f3590_03,60,,18,26414840,26414840,2112483360
f3309_37,60,,18,26414840,26414840,2112483360
f3682_45,60,,18,26414840,26414840,2112483360
f0706_13,61,,41,26414840,26414840,4885117770
f1104_24,61,,33,26414840,26414840,3960906300
f4056_41,61,,18,26414840,26414840,2244513570
f1840_35,62,,17,26414840,26414840,2112483360
f2576_66,62,,18,26414840,26414840,2112483360
f3867_42,62,,17,26414840,26414840,2112483360
f3354_29,63,,19,26414840,26414840,2244513570
f3646_15,63,,17,26414840,26414840,2112483360
f4004_35,63,,18,26414840,26414840,2244513570
f3354_29,64,,19,26414840,26414840,2244513570
f3137_47,64,,18,26414840,26414840,2244513570
f2522_61,64,,18,26414840,26414840,2112483360
f1069_22,65,,31,26414840,26414840,3696845880
f0261_06,65,,59,26414840,26414840,6997601130
f1826_01,65,,16,26414840,26414840,1980453150
f0706_13,66,,41,26414840,26414840,4885117770
f1115_26,66,,30,26414840,26414840,3564815670
f0515_18,66,,38,26414840,26414840,4621057350
f1956_19,67,,17,26414840,26414840,1980453150
f3774_21,67,,18,26414840,26414840,2112483360
f0882_28,67,,26,26414840,26414840,3168725040
f1932_09,68,,15,26414840,26414840,1848422940
f3816_24,68,,18,26414840,26414840,2112483360
f3483_16,68,,18,26414840,26414840,2112483360
f0436_17,69,,37,26414840,26414840,4489027140
f3103_38,69,,19,26414840,26414840,2244513570
f1973_24,69,,15,26414840,26414840,1848422940
f0352_09,70,,33,26414840,26414840,3960906300
f0644_19,70,,44,26414840,26414840,5281208400
f0230_04,70,,35,26414840,26414840,4224966720
f1900_12,71,,17,26414840,26414840,2112483360
f3281_27,71,,18,26414840,26414840,2112483360
f3328_45,71,,18,26414840,26414840,2112483360
f1359_45,72,,28,26414840,26414840,3300755250
f4081_24,72,,19,26414840,26414840,2244513570
f2194_63,72,,18,26414840,26414840,2112483360
f0846_32,73,,31,26414840,26414840,3696845880
f0414_22,73,,35,26414840,26414840,4092936510
f1653_02,73,,15,26414840,26414840,1848422940
f2399_85,74,,18,26414840,26414840,2112483360
f1377_09,74,,17,26414840,26414840,2112483360
f3727_12,74,,18,26414840,26414840,2112483360
f3729_27,75,,19,26414840,26414840,2244513570
f1325_20,75,,33,26414840,26414840,3828876090
f2031_31,75,,13,26414840,26414840,1584362520
f2472_83,76,,16,26414840,26414840,1848422940
f1642_04,76,,16,26414840,26414840,1848422940
f2026_32,76,,18,26414840,26414840,2112483360
f1995_29,77,,5,26414840,26414840,528120840
f1819_37,77,,16,26414840,26414840,1980453150
f0916_49,77,,30,26414840,26414840,3564815670
f3737_46,78,,17,26414840,26414840,2112483360
f3768_02,78,,18,26414840,26414840,2112483360
f1787_36,78,,16,26414840,26414840,1848422940
f0228_36,79,,31,26414840,26414840,3696845880
f1643_46,79,,18,26414840,26414840,2112483360
f1970_32,79,,17,26414840,26414840,1980453150
f0793_02,80,,36,26414840,26414840,4356996930
f1122_02,80,,27,26414840,26414840,3300755250
f1483_44,80,,33,26414840,26414840,3828876090
f1724_42,81,,16,26414840,26414840,1980453150
f1696_08,81,,16,26414840,26414840,1848422940
f2551_80,81,,18,26414840,26414840,2112483360
f0940_45,82,,36,26414840,26414840,4224966720
f2493_99,82,,18,26414840,26414840,2112483360
f0362_44,82,,39,26414840,26414840,4621057350
f2055_31,83,,16,26414840,26414840,1980453150
f2104_50,83,,19,26414840,26414840,2244513570
f1685_23,83,,15,26414840,26414840,1848422940
f2226_85,84,,19,26414840,26414840,2244513570
f2175_59,84,,15,26414840,26414840,1848422940
f2204_78,84,,18,26414840,26414840,2112483360
f0077_13,85,,41,26414840,26414840,4885117770
f0832_40,85,,23,26414840,26414840,2772634410
f0343_35,85,,37,26414840,26414840,4356996930
f2049_38,86,,15,26414840,26414840,1848422940
f0145_33,86,,34,26414840,26414840,3960906300
f1788_32,86,,12,26414840,26414840,1320302100
f2010_38,87,,18,26414840,26414840,2112483360
f2331_93,87,,14,26414840,26414840,1716392730
f0661_44,87,,36,26414840,26414840,4224966720
f3789_16,88,,17,26414840,26414840,2112483360
f0978_05,88,,35,26414840,26414840,4092936510
f0481_47,88,,41,26414840,26414840,4885117770
f3999_42,89,,16,26414840,26414840,1848422940
f2467_77,89,,18,26414840,26414840,2244513570
f0994_46,89,,26,26414840,26414840,3036694830
f1606_19,90,,16,26414840,26414840,1848422940
f2313_55,90,,18,26414840,26414840,2112483360
f1310_44,90,,28,26414840,26414840,3300755250
f1241_00,91,,39,26414840,26414840,4621057350
f3840_05,91,,19,26414840,26414840,2244513570
f2564_59,91,,16,26414840,26414840,1848422940
f0130_28,92,,38,26414840,26414840,4489027140
f3629_19,92,,18,26414840,26414840,2112483360
f2058_01,92,,15,26414840,26414840,1848422940
f1848_43,93,,17,26414840,26414840,1980453150
f3169_14,93,,19,26414840,26414840,2244513570
f1238_43,93,,38,26414840,26414840,4489027140
f3499_36,94,,18,26414840,26414840,2112483360
f1849_46,94,,17,26414840,26414840,2112483360
f3124_21,94,,19,26414840,26414840,2244513570
f3667_35,95,,19,26414840,26414840,2244513570
f0274_49,95,,36,26414840,26414840,4224966720
f2421_86,95,,12,26414840,26414840,1452332310
f3613_20,96,,14,26414840,26414840,1716392730
f3319_48,96,,16,26414840,26414840,1980453150
f2006_31,96,,16,26414840,26414840,1980453150
f0595_35,97,,34,26414840,26414840,4092936510
f2366_64,97,,16,26414840,26414840,1848422940
f1291_26,97,,26,26414840,26414840,3036694830
f0984_25,98,,35,26414840,26414840,4224966720
f1989_45,98,,16,26414840,26414840,1848422940
f3936_41,98,,18,26414840,26414840,2112483360
f3797_07,99,,11,26414840,26414840,1320302100
f3741_12,99,,16,26414840,26414840,1980453150
f3242_19,99,,16,26414840,26414840,1980453150
f0139_23,100,,36,26414840,26414840,4224966720
f1978_04,100,,17,26414840,26414840,1980453150
f3757_19,100,,18,26414840,26414840,2244513570
f1692_18,101,,17,26414840,26414840,1980453150
f3119_39,101,,17,26414840,26414840,1980453150
f1056_11,101,,17,26414840,26414840,2112483360
f3624_44,102,,18,26414840,26414840,2112483360
f0083_09,102,,33,26414840,26414840,3828876090
f3809_17,102,,18,26414840,26414840,2244513570
f3125_02,103,,18,26414840,26414840,2112483360
f2379_68,103,,17,26414840,26414840,1980453150
f3435_24,103,,17,26414840,26414840,1980453150
f1913_37,104,,15,26414840,26414840,1716392730
f3927_00,104,,18,26414840,26414840,2112483360
f3550_07,104,,16,26414840,26414840,1980453150
f2311_61,105,,18,26414840,26414840,2112483360
f0787_21,105,,28,26414840,26414840,3300755250
f0670_02,105,,25,26414840,26414840,2904664620
f3367_07,106,,18,26414840,26414840,2112483360
f0911_02,106,,39,26414840,26414840,4621057350
f1107_44,106,,25,26414840,26414840,3036694830
f1466_48,107,,30,26414840,26414840,3564815670
f2045_15,107,,18,26414840,26414840,2112483360
f1415_37,107,,31,26414840,26414840,3696845880
f0700_20,108,,38,26414840,26414840,4489027140
f2214_70,108,,19,26414840,26414840,2244513570
f0528_49,108,,27,26414840,26414840,3168725040
f2512_54,109,,18,26414840,26414840,2112483360
f2527_72,109,,18,26414840,26414840,2112483360
f1172_25,109,,30,26414840,26414840,3564815670
f0470_37,110,,36,26414840,26414840,4224966720
f1713_02,110,,15,26414840,26414840,1716392730
f3502_45,110,,19,26414840,26414840,2244513570
f0127_07,111,,39,26414840,26414840,4621057350
f1911_44,111,,13,26414840,26414840,1584362520
f1910_05,111,,16,26414840,26414840,1980453150
f1591_47,112,,17,26414840,26414840,1980453150
f2071_28,112,,18,26414840,26414840,2112483360
f1466_48,112,,30,26414840,26414840,3564815670
f1697_45,113,,16,26414840,26414840,1848422940
f1849_46,113,,17,26414840,26414840,2112483360
f4025_17,113,,18,26414840,26414840,2244513570
f3771_15,114,,19,26414840,26414840,2244513570
f3473_21,114,,19,26414840,26414840,2244513570
f2269_89,114,,17,26414840,26414840,2112483360
f2412_86,115,,18,26414840,26414840,2112483360
f3716_43,115,,19,26414840,26414840,2244513570
f2456_71,115,,15,26414840,26414840,1848422940
f1373_33,116,,25,26414840,26414840,3036694830
f3786_04,116,,18,26414840,26414840,2112483360
f0095_41,116,,41,26414840,26414840,4885117770
f2497_54,117,,18,26414840,26414840,2244513570
f3755_33,117,,18,26414840,26414840,2112483360
f0809_16,117,,34,26414840,26414840,4092936510
f1734_48,118,,16,26414840,26414840,1848422940
f1848_43,118,,17,26414840,26414840,1980453150
f3669_35,118,,18,26414840,26414840,2112483360
f3786_04,119,,18,26414840,26414840,2112483360
f3520_45,119,,19,26414840,26414840,2244513570
f1665_00,119,,12,26414840,26414840,1452332310
f3895_38,120,,18,26414840,26414840,2244513570
f3598_35,120,,19,26414840,26414840,2244513570
f3487_02,120,,17,26414840,26414840,2112483360
f0347_04,121,,42,26414840,26414840,5017147980
f0155_13,121,,45,26414840,26414840,5281208400
f1045_35,121,,23,26414840,26414840,2640604200
f0718_13,122,,34,26414840,26414840,4092936510
f0871_23,122,,34,26414840,26414840,4092936510
f0615_00,122,,38,26414840,26414840,4489027140
f0382_03,123,,38,26414840,26414840,4489027140
f1388_41,123,,16,26414840,26414840,1980453150
f1823_43,123,,15,26414840,26414840,1848422940
f0777_12,124,,38,26414840,26414840,4489027140
f3321_36,124,,19,26414840,26414840,2244513570
f0934_12,124,,36,26414840,26414840,4356996930
f3718_40,125,,18,26414840,26414840,2244513570
f3968_18,125,,18,26414840,26414840,2112483360
f1420_00,125,,36,26414840,26414840,4356996930
f1485_22,126,,35,26414840,26414840,4092936510
f2046_26,126,,5,26414840,26414840,528120840
f2260_57,126,,16,26414840,26414840,1848422940
f0799_13,127,,29,26414840,26414840,3432785460
f1516_46,127,,16,26414840,26414840,1848422940
f1433_36,127,,32,26414840,26414840,3828876090
f2574_64,128,,18,26414840,26414840,2112483360
f1476_39,128,,12,26414840,26414840,1452332310
f3743_12,128,,18,26414840,26414840,2112483360
f1598_49,129,,10,26414840,26414840,1188271890
f0570_31,129,,37,26414840,26414840,4489027140
f0297_05,129,,39,26414840,26414840,4621057350
f1062_28,130,,32,26414840,26414840,3828876090
f3779_49,130,,18,26414840,26414840,2244513570
f1759_19,130,,13,26414840,26414840,1584362520
f2359_72,131,,17,26414840,26414840,1980453150
f3740_01,131,,16,26414840,26414840,1980453150
f3429_41,131,,19,26414840,26414840,2244513570
f1937_04,132,,15,26414840,26414840,1716392730
f0953_15,132,,27,26414840,26414840,3168725040
f3333_15,132,,19,26414840,26414840,2244513570
f0364_10,133,,33,26414840,26414840,3960906300
f0426_47,133,,18,26414840,26414840,2112483360
f2274_95,133,,17,26414840,26414840,1980453150
f1028_20,134,,32,26414840,26414840,3828876090
f2261_76,134,,18,26414840,26414840,2112483360
f0866_22,134,,33,26414840,26414840,3960906300
f3432_38,135,,18,26414840,26414840,2112483360
f0953_15,135,,27,26414840,26414840,3168725040
f2567_60,135,,17,26414840,26414840,1980453150
f0349_40,136,,33,26414840,26414840,3828876090
f1167_31,136,,30,26414840,26414840,3564815670
f1118_23,136,,33,26414840,26414840,3960906300
f1865_30,137,,15,26414840,26414840,1848422940
f2027_41,137,,4,26414840,26414840,396090630
f0870_31,137,,30,26414840,26414840,3564815670
f4073_38,138,,18,26414840,26414840,2112483360
f3266_12,138,,18,26414840,26414840,2112483360
f1392_44,138,,36,26414840,26414840,4356996930
f1844_38,139,,16,26414840,26414840,1980453150
f3722_39,139,,18,26414840,26414840,2244513570
f1131_00,139,,33,26414840,26414840,3960906300
f2103_60,140,,18,26414840,26414840,2112483360
f0247_12,140,,16,26414840,26414840,1980453150
f3178_23,140,,18,26414840,26414840,2112483360
f0710_08,141,,34,26414840,26414840,4092936510
f0945_28,141,,36,26414840,26414840,4356996930
f2128_52,141,,16,26414840,26414840,1848422940
f0346_40,142,,16,26414840,26414840,1980453150
f0462_07,142,,27,26414840,26414840,3168725040
f1780_04,142,,13,26414840,26414840,1584362520
f3851_19,143,,17,26414840,26414840,1980453150
f1514_35,143,,17,26414840,26414840,1980453150
f1066_29,143,,21,26414840,26414840,2508573990
f0257_46,144,,38,26414840,26414840,4489027140
f3826_07,144,,16,26414840,26414840,1848422940
f3740_01,144,,16,26414840,26414840,1980453150
f1881_37,145,,14,26414840,26414840,1716392730
f3580_22,145,,18,26414840,26414840,2244513570
f1184_21,145,,22,26414840,26414840,2640604200
f1792_12,146,,18,26414840,26414840,2112483360
f2505_79,146,,16,26414840,26414840,1980453150
f0924_33,146,,25,26414840,26414840,3036694830
f1092_01,147,,17,26414840,26414840,2112483360
f1884_05,147,,17,26414840,26414840,2112483360
f0944_27,147,,38,26414840,26414840,4489027140
f2562_90,148,,18,26414840,26414840,2112483360
f2444_84,148,,17,26414840,26414840,1980453150
f0790_06,148,,12,26414840,26414840,1452332310
f3982_48,149,,17,26414840,26414840,1980453150
f3974_03,149,,18,26414840,26414840,2112483360
f3437_17,149,,19,26414840,26414840,2244513570
f0023_08,150,,42,26414840,26414840,5017147980
f0433_14,150,,23,26414840,26414840,2640604200
f3955_03,150,,18,26414840,26414840,2112483360
f1504_10,151,,15,26414840,26414840,1848422940
f1563_24,151,,15,26414840,26414840,1848422940
f4082_29,151,,17,26414840,26414840,1980453150
f3585_49,152,,19,26414840,26414840,2244513570
f0495_04,152,,42,26414840,26414840,5017147980
f4011_12,152,,19,26414840,26414840,2244513570
f1259_08,153,,28,26414840,26414840,3300755250
f0031_02,153,,41,26414840,26414840,4885117770
f0266_14,153,,38,26414840,26414840,4489027140
f0873_42,154,,38,26414840,26414840,4621057350
f2327_90,154,,16,26414840,26414840,1980453150
f3295_35,154,,16,26414840,26414840,1980453150
f2098_02,155,,17,26414840,26414840,1980453150
f0564_43,155,,30,26414840,26414840,3564815670
f3111_05,155,,18,26414840,26414840,2244513570
f0897_19,156,,26,26414840,26414840,3036694830
f2089_25,156,,15,26414840,26414840,1848422940
f3210_22,156,,19,26414840,26414840,2244513570
f2162_62,157,,16,26414840,26414840,1980453150
f0544_05,157,,38,26414840,26414840,4489027140
f1781_48,157,,16,26414840,26414840,1848422940
f2251_74,158,,15,26414840,26414840,1716392730
f4058_09,158,,16,26414840,26414840,1848422940
f0935_28,158,,35,26414840,26414840,4092936510
f3629_19,159,,18,26414840,26414840,2112483360
f0676_08,159,,36,26414840,26414840,4224966720
f0264_18,159,,38,26414840,26414840,4489027140
f0548_49,160,,36,26414840,26414840,4356996930
f0516_45,160,,30,26414840,26414840,3564815670
f3668_33,160,,19,26414840,26414840,2244513570
f0494_20,161,,42,26414840,26414840,5017147980
f3976_36,161,,18,26414840,26414840,2244513570
f0499_10,161,,30,26414840,26414840,3564815670
f2142_69,162,,18,26414840,26414840,2112483360
f0383_43,162,,37,26414840,26414840,4489027140
f3119_39,162,,17,26414840,26414840,1980453150
f1806_29,163,,18,26414840,26414840,2112483360
f0947_41,163,,33,26414840,26414840,3960906300
f1996_12,163,,17,26414840,26414840,1980453150
f0258_41,164,,40,26414840,26414840,4753087560
f0673_28,164,,40,26414840,26414840,4753087560
f3138_46,164,,18,26414840,26414840,2112483360
f0471_15,165,,34,26414840,26414840,3960906300
f0352_09,165,,33,26414840,26414840,3960906300
f1483_44,165,,33,26414840,26414840,3828876090
f0711_11,166,,34,26414840,26414840,4092936510
f2439_77,166,,15,26414840,26414840,1716392730
f2011_41,166,,16,26414840,26414840,1848422940
f2381_54,167,,16,26414840,26414840,1848422940
f2482_62,167,,18,26414840,26414840,2112483360
f0621_33,167,,37,26414840,26414840,4356996930
f1429_14,168,,20,26414840,26414840,2376543780
f0928_42,168,,39,26414840,26414840,4621057350
f3966_01,168,,18,26414840,26414840,2112483360
f1160_23,169,,24,26414840,26414840,2772634410
f1263_18,169,,32,26414840,26414840,3696845880
f2593_72,169,,17,26414840,26414840,2112483360
f0253_40,170,,38,26414840,26414840,4621057350
f0374_13,170,,39,26414840,26414840,4621057350
f2362_73,170,,16,26414840,26414840,1980453150
f1162_15,171,,23,26414840,26414840,2772634410
f2359_72,171,,17,26414840,26414840,1980453150
f2098_02,171,,17,26414840,26414840,1980453150
f1204_09,172,,39,26414840,26414840,4621057350
f1140_23,172,,14,26414840,26414840,1716392730
f0054_14,172,,43,26414840,26414840,5149178190
f2490_91,173,,18,26414840,26414840,2112483360
f2224_82,173,,19,26414840,26414840,2244513570
f1960_26,173,,18,26414840,26414840,2112483360
f3614_06,174,,18,26414840,26414840,2112483360
f0968_30,174,,33,26414840,26414840,3960906300
f2453_70,174,,18,26414840,26414840,2112483360
f3919_18,175,,18,26414840,26414840,2244513570
f3177_03,175,,19,26414840,26414840,2244513570
f3522_46,175,,19,26414840,26414840,2244513570
f0778_20,176,,36,26414840,26414840,4356996930
f2140_77,176,,17,26414840,26414840,2112483360
f3705_48,176,,13,26414840,26414840,1584362520
f3477_45,177,,18,26414840,26414840,2244513570
f1752_29,177,,18,26414840,26414840,2112483360
f0601_32,177,,31,26414840,26414840,3696845880
f1761_43,178,,16,26414840,26414840,1848422940
f0251_00,178,,37,26414840,26414840,4489027140
f1181_27,178,,32,26414840,26414840,3828876090
f3362_03,179,,18,26414840,26414840,2112483360
f1216_32,179,,32,26414840,26414840,3828876090
f3803_39,179,,16,26414840,26414840,1980453150
f1971_12,180,,17,26414840,26414840,1980453150
f3869_23,180,,18,26414840,26414840,2112483360
f3169_14,180,,19,26414840,26414840,2244513570
f2557_98,181,,18,26414840,26414840,2112483360
f1204_09,181,,39,26414840,26414840,4621057350
f2050_45,181,,16,26414840,26414840,1980453150
f0300_24,182,,34,26414840,26414840,4092936510
f0897_19,182,,26,26414840,26414840,3036694830
f0882_28,182,,26,26414840,26414840,3168725040
f2174_61,183,,17,26414840,26414840,2112483360
f2034_14,183,,14,26414840,26414840,1584362520
f3309_37,183,,18,26414840,26414840,2112483360
f1507_20,184,,15,26414840,26414840,1848422940
f2379_68,184,,17,26414840,26414840,1980453150
f3872_39,184,,19,26414840,26414840,2244513570
f2427_89,185,,18,26414840,26414840,2112483360
f0263_31,185,,40,26414840,26414840,4753087560
f3955_03,185,,18,26414840,26414840,2112483360
f1728_02,186,,18,26414840,26414840,2112483360
f2000_40,186,,18,26414840,26414840,2112483360
f0724_37,186,,35,26414840,26414840,4224966720
f0032_27,187,,28,26414840,26414840,3432785460
f1223_27,187,,31,26414840,26414840,3696845880
f1621_46,187,,11,26414840,26414840,1320302100
f2292_70,188,,18,26414840,26414840,2112483360
f3536_49,188,,18,26414840,26414840,2112483360
f0425_42,188,,23,26414840,26414840,2772634410
f2553_92,189,,15,26414840,26414840,1716392730
f3899_30,189,,18,26414840,26414840,2112483360
f0464_48,189,,21,26414840,26414840,2508573990
f0801_25,190,,31,26414840,26414840,3696845880
f0398_37,190,,31,26414840,26414840,3696845880
f1863_44,190,,16,26414840,26414840,1980453150
f1081_19,191,,21,26414840,26414840,2508573990
f0773_10,191,,30,26414840,26414840,3564815670
f2098_02,191,,17,26414840,26414840,1980453150
f1537_32,192,,15,26414840,26414840,1848422940
f1910_05,192,,16,26414840,26414840,1980453150
f1992_08,192,,5,26414840,26414840,660151050
f1541_40,193,,17,26414840,26414840,2112483360
f1785_07,193,,17,26414840,26414840,1980453150
f0624_32,193,,26,26414840,26414840,3168725040
