client_id,round_number,hierarchy,num_samples,accuracy
12,359,,84,0.5952380952380952
13,359,,77,0.5974025974025974
15,359,,75,0.6933333333333334
5,359,,86,0.686046511627907
6,359,,134,0.5
20,359,,165,0.43636363636363634
30,359,,161,0.5279503105590062
29,359,,87,0.5747126436781609
16,359,,173,0.4277456647398844
10,359,,85,0.6470588235294118
19,359,,74,0.6081081081081081
25,359,,174,0.40804597701149425
7,359,,138,0.6086956521739131
22,359,,83,0.5421686746987951
34,359,,143,0.5314685314685315
18,359,,85,0.5882352941176471
14,359,,176,0.3522727272727273
17,359,,161,0.4472049689440994
24,359,,84,0.5714285714285714
27,359,,84,0.6190476190476191
11,359,,87,0.6781609195402298
3,359,,75,0.6933333333333334
4,359,,168,0.4523809523809524
8,359,,163,0.44785276073619634
2,359,,87,0.6781609195402298
0,359,,86,0.627906976744186
9,379,,82,0.573170731707317
32,379,,175,0.4228571428571429
26,379,,77,0.7532467532467533
23,379,,84,0.6190476190476191
28,379,,85,0.7294117647058823
21,379,,134,0.5597014925373134
1,379,,134,0.48507462686567165
33,379,,177,0.4463276836158192
31,379,,75,0.6666666666666666
12,379,,84,0.6904761904761905
13,379,,77,0.7012987012987013
15,379,,75,0.76
5,379,,86,0.7209302325581395
6,379,,134,0.48507462686567165
20,379,,165,0.41818181818181815
30,379,,161,0.515527950310559
29,379,,87,0.6666666666666666
16,379,,173,0.44508670520231214
10,379,,85,0.6588235294117647
19,379,,74,0.6756756756756757
25,379,,174,0.41954022988505746
7,379,,138,0.5869565217391305
22,379,,83,0.5783132530120482
34,379,,143,0.5034965034965035
18,379,,85,0.6352941176470588
14,379,,176,0.3352272727272727
17,379,,161,0.42857142857142855
24,379,,84,0.6309523809523809
27,379,,84,0.6666666666666666
11,379,,87,0.7011494252873564
3,379,,75,0.72
4,379,,168,0.4166666666666667
8,379,,163,0.44171779141104295
2,379,,87,0.6896551724137931
0,379,,86,0.6627906976744186
9,399,,82,0.524390243902439
32,399,,175,0.52
26,399,,77,0.6623376623376623
23,399,,84,0.5952380952380952
28,399,,85,0.6823529411764706
21,399,,134,0.6268656716417911
1,399,,134,0.582089552238806
33,399,,177,0.536723163841808
31,399,,75,0.6266666666666667
12,399,,84,0.5952380952380952
13,399,,77,0.6493506493506493
15,399,,75,0.76
5,399,,86,0.6046511627906976
6,399,,134,0.5970149253731343
20,399,,165,0.5636363636363636
30,399,,161,0.6024844720496895
29,399,,87,0.6551724137931034
16,399,,173,0.5780346820809249
10,399,,85,0.6352941176470588
19,399,,74,0.6486486486486487
25,399,,174,0.5517241379310345
7,399,,138,0.6521739130434783
22,399,,83,0.4939759036144578
34,399,,143,0.6503496503496503
18,399,,85,0.6235294117647059
14,399,,176,0.45454545454545453
17,399,,161,0.546583850931677
24,399,,84,0.5476190476190477
27,399,,84,0.5476190476190477
11,399,,87,0.6436781609195402
3,399,,75,0.72
4,399,,168,0.5
8,399,,163,0.6012269938650306
2,399,,87,0.6666666666666666
0,399,,86,0.6046511627906976
9,419,,82,0.5853658536585366
32,419,,175,0.56
26,419,,77,0.7792207792207793
23,419,,84,0.6666666666666666
28,419,,85,0.7058823529411765
21,419,,134,0.6119402985074627
1,419,,134,0.6268656716417911
33,419,,177,0.5988700564971752
31,419,,75,0.6933333333333334
12,419,,84,0.6428571428571429
13,419,,77,0.7402597402597403
15,419,,75,0.7733333333333333
5,419,,86,0.7441860465116279
6,419,,134,0.582089552238806
20,419,,165,0.5212121212121212
30,419,,161,0.6273291925465838
29,419,,87,0.6206896551724138
16,419,,173,0.6011560693641619
10,419,,85,0.6823529411764706
19,419,,74,0.7027027027027027
25,419,,174,0.5459770114942529
7,419,,138,0.6666666666666666
22,419,,83,0.6265060240963856
34,419,,143,0.6853146853146853
18,419,,85,0.6705882352941176
14,419,,176,0.4715909090909091
17,419,,161,0.546583850931677
24,419,,84,0.5714285714285714
27,419,,84,0.6547619047619048
11,419,,87,0.6436781609195402
3,419,,75,0.76
4,419,,168,0.5714285714285714
8,419,,163,0.6012269938650306
2,419,,87,0.735632183908046
0,419,,86,0.6744186046511628
9,439,,82,0.6219512195121951
32,439,,175,0.5142857142857142
26,439,,77,0.7792207792207793
23,439,,84,0.6666666666666666
28,439,,85,0.7647058823529411
21,439,,134,0.6044776119402985
1,439,,134,0.5895522388059702
33,439,,177,0.5536723163841808
31,439,,75,0.7066666666666667
12,439,,84,0.6785714285714286
13,439,,77,0.7012987012987013
15,439,,75,0.7866666666666666
5,439,,86,0.7093023255813954
6,439,,134,0.5597014925373134
20,439,,165,0.5333333333333333
30,439,,161,0.6273291925465838
29,439,,87,0.6896551724137931
16,439,,173,0.5549132947976878
10,439,,85,0.7411764705882353
19,439,,74,0.7162162162162162
25,439,,174,0.4942528735632184
7,439,,138,0.6956521739130435
22,439,,83,0.6506024096385542
34,439,,143,0.6503496503496503
18,439,,85,0.7058823529411765
14,439,,176,0.44886363636363635
17,439,,161,0.5093167701863354
24,439,,84,0.6547619047619048
27,439,,84,0.7142857142857143
11,439,,87,0.7816091954022989
3,439,,75,0.7866666666666666
4,439,,168,0.5178571428571429
8,439,,163,0.5521472392638037
2,439,,87,0.7241379310344828
0,439,,86,0.6976744186046512
9,459,,82,0.5487804878048781
32,459,,175,0.6
26,459,,77,0.7662337662337663
23,459,,84,0.6071428571428571
28,459,,85,0.6823529411764706
21,459,,134,0.6492537313432836
1,459,,134,0.6417910447761194
33,459,,177,0.6214689265536724
31,459,,75,0.7333333333333333
12,459,,84,0.6547619047619048
13,459,,77,0.7272727272727273
15,459,,75,0.7733333333333333
5,459,,86,0.6511627906976745
6,459,,134,0.6791044776119403
20,459,,165,0.6121212121212121
30,459,,161,0.6335403726708074
29,459,,87,0.6206896551724138
16,459,,173,0.6242774566473989
10,459,,85,0.6235294117647059
19,459,,74,0.7027027027027027
25,459,,174,0.5919540229885057
7,459,,138,0.717391304347826
22,459,,83,0.6024096385542169
34,459,,143,0.6713286713286714
18,459,,85,0.6823529411764706
14,459,,176,0.48863636363636365
17,459,,161,0.5714285714285714
24,459,,84,0.6309523809523809
27,459,,84,0.5833333333333334
11,459,,87,0.735632183908046
3,459,,75,0.7466666666666667
4,459,,168,0.5714285714285714
8,459,,163,0.6441717791411042
2,459,,87,0.6781609195402298
0,459,,86,0.6162790697674418
9,479,,82,0.5121951219512195
32,479,,175,0.5885714285714285
26,479,,77,0.7662337662337663
23,479,,84,0.5952380952380952
28,479,,85,0.6470588235294118
21,479,,134,0.6119402985074627
1,479,,134,0.664179104477612
33,479,,177,0.615819209039548
31,479,,75,0.6933333333333334
12,479,,84,0.5357142857142857
13,479,,77,0.6493506493506493
15,479,,75,0.72
5,479,,86,0.6395348837209303
6,479,,134,0.6567164179104478
20,479,,165,0.593939393939394
30,479,,161,0.6645962732919255
29,479,,87,0.5632183908045977
16,479,,173,0.630057803468208
10,479,,85,0.611764705882353
19,479,,74,0.7027027027027027
25,479,,174,0.5977011494252874
7,479,,138,0.7753623188405797
22,479,,83,0.5662650602409639
34,479,,143,0.7552447552447552
18,479,,85,0.5529411764705883
14,479,,176,0.5056818181818182
17,479,,161,0.6086956521739131
24,479,,84,0.5119047619047619
27,479,,84,0.5595238095238095
11,479,,87,0.6206896551724138
3,479,,75,0.7333333333333333
4,479,,168,0.6071428571428571
8,479,,163,0.6196319018404908
2,479,,87,0.6436781609195402
0,479,,86,0.6162790697674418
9,499,,82,0.6219512195121951
32,499,,175,0.5885714285714285
26,499,,77,0.8181818181818182
23,499,,84,0.7142857142857143
28,499,,85,0.788235294117647
21,499,,134,0.746268656716418
1,499,,134,0.6567164179104478
33,499,,177,0.6271186440677966
31,499,,75,0.7333333333333333
12,499,,84,0.7261904761904762
13,499,,77,0.7142857142857143
15,499,,75,0.7866666666666666
5,499,,86,0.7325581395348837
6,499,,134,0.6417910447761194
20,499,,165,0.593939393939394
